"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WESF"
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-05","0.00","0.0","0.0",,"77","49",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-06","0.00","0.0","0.0",,"72","48",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-07","0.00","0.0","0.0",,"69","47",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-08","0.00","0.0","0.0",,"69","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-09","0.00","0.0","0.0",,"72","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-10","0.00","0.0","0.0",,"61","38",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-11","0.00","0.0","0.0",,"69","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-12","0.00","0.0","0.0",,"75","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-13","0.00","0.0","0.0",,"80","56",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-14","0.00","0.0","0.0",,"86","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-15","0.00","0.0","0.0",,"78","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-16","0.00","0.0","0.0",,"74","50",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-17","0.00","0.0","0.0",,"69","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-18","0.00","0.0","0.0",,"61","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-19","0.00","0.0","0.0",,"68","48",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-20","0.00","0.0","0.0",,"74","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-21","0.00","0.0","0.0",,"80","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-22","0.00","0.0","0.0",,"81","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-23","0.00","0.0","0.0",,"84","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-24","0.00","0.0","0.0",,"84","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-25","0.00","0.0","0.0",,"84","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-26","0.00","0.0","0.0",,"81","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-27","0.00","0.0","0.0",,"81","56",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-28","0.00","0.0","0.0",,"79","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-29","0.00","0.0","0.0",,"74","49",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-06-30","0.00","0.0","0.0",,"76","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-01","0.00","0.0","0.0",,"82","61",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-02","0.00","0.0","0.0",,"84","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-03","0.00","0.0","0.0",,"83","57",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-04","0.00","0.0","0.0",,"83","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-05","0.00","0.0","0.0",,"73","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-06","0.00","0.0","0.0",,"76","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-07","0.00","0.0","0.0",,"83","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-08","0.00","0.0","0.0",,"85","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-09","0.00","0.0","0.0",,"85","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-10","0.00","0.0","0.0",,"84","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-11","0.00","0.0","0.0",,"83","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-12","0.00","0.0","0.0",,"84","62",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-13","0.00","0.0","0.0",,"82","64",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-14","0.00","0.0","0.0",,"82","61",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-15","0.00","0.0","0.0",,"85","62",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-16","0.00","0.0","0.0",,"84","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-17","0.00","0.0","0.0",,"85","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-18","0.00","0.0","0.0",,"87","62",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-19","0.00","0.0","0.0",,"88","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-20","0.00","0.0","0.0",,"86","63",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-21","0.00","0.0","0.0",,"84","61",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-22","0.00","0.0","0.0",,"80","61",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-23","0.00","0.0","0.0",,"85","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-24","0.00","0.0","0.0",,"88","61",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-25","0.00","0.0","0.0",,"87","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-26","0.00","0.0","0.0",,"89","64",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-27","0.00","0.0","0.0",,"89","62",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-28","0.00","0.0","0.0",,"89","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-29","0.00","0.0","0.0",,"87","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-30","0.00","0.0","0.0",,"85","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-07-31","0.00","0.0","0.0",,"85","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-01","0.00","0.0","0.0",,"85","62",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-02","0.00","0.0","0.0",,"86","60",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-03","0.00","0.0","0.0",,"85","57",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-04","0.00","0.0","0.0",,"83","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-05","0.00","0.0","0.0",,"78","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-06","0.00","0.0","0.0",,"80","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-07","0.00","0.0","0.0",,"80","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-08","0.00","0.0","0.0",,"82","56",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-09","0.00","0.0","0.0",,"85","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-10","0.00","0.0","0.0",,"87","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-11","0.00","0.0","0.0",,"87","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-12","0.00","0.0","0.0",,"82","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-13","0.00","0.0","0.0",,"83","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-14","0.00","0.0","0.0",,"82","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-15","0.00","0.0","0.0",,"82","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-16","0.00","0.0","0.0",,"81","57",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-17","0.00","0.0","0.0",,"82","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-18","0.00","0.0","0.0",,"83","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-19","0.00","0.0","0.0",,"85","59",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-20","0.00","0.0","0.0",,"84","58",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-21","0.00","0.0","0.0",,"82","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-22","0.00","0.0","0.0",,"78","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-23","0.00","0.0","0.0",,"75","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-24","0.00","0.0","0.0",,"75","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-25","0.00","0.0","0.0",,"73","50",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-26","0.00","0.0","0.0",,"76","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-27","0.00","0.0","0.0",,"69","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-28","0.00","0.0","0.0",,"72","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-29","0.00","0.0","0.0",,"73","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-30","0.00","0.0","0.0",,"72","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-08-31","0.00","0.0","0.0",,"69","47",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-01","0.00","0.0","0.0",,"71","50",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-02","0.00","0.0","0.0",,"75","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-03","0.00","0.0","0.0",,"81","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-04","0.00","0.0","0.0",,"81","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-08","0.00","0.0","0.0",,"82","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-09","0.00","0.0","0.0",,"80","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-10","0.00","0.0","0.0",,"80","53",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-11","0.00","0.0","0.0",,"79","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-12","0.00","0.0","0.0",,"79","47",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-13","0.00","0.0","0.0",,"65","47",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-14","0.00","0.0","0.0",,"66","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-15","0.00","0.0","0.0",,"68","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-16","0.00","0.0","0.0",,"64","44",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-17","0.00","0.0","0.0",,"68","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-18","0.00","0.0","0.0",,"68","44",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-19","0.00","0.0","0.0",,"69","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-20","0.00","0.0","0.0",,"69","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-21","0.00","0.0","0.0",,"74","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-23","0.00","0.0","0.0",,"76","50",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-24","0.00","0.0","0.0",,"74","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-25","0.00","0.0","0.0",,"74","52",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-26","0.00","0.0","0.0",,"78","54",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-27","0.00","0.0","0.0",,"82","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-28","0.00","0.0","0.0",,"82","55",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-29","0.00","0.0","0.0",,"78","51",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-09-30","0.00","0.0","0.0",,"53","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-01","0.00","0.0","0.0",,"65","48",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-02","0.00","0.0","0.0",,"67","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-04","1.29","0.0","0.0",,"68","48",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-05","0.00","0.0","0.0",,"59","40",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-06","0.00","0.0","0.0",,"56","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-08","0.00","0.0","0.0",,"63","40",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-09","0.00","0.0","0.0",,"61","40",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-10","0.00","0.0","0.0",,"60","41",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-11","0.00","0.0","0.0",,"62","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-12","0.00","0.0","0.0",,"55","44",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-13","0.00","0.0","0.0",,"65","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-14","0.00","0.0","0.0",,"64","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-15","0.00","0.0","0.0",,"65","40",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-16","0.00","0.0","0.0",,"64","41",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-17","0.00","0.0","0.0",,"64","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-18","0.00","0.0","0.0",,"64","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-20","0.00","0.0","0.0",,"68","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-21","0.00","0.0","0.0",,"68","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-22","0.00","0.0","0.0",,"60","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-23","0.00","0.0","0.0",,"60","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-24","0.00","0.0","0.0",,"62","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-25","0.00","0.0","0.0",,"65","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-26","0.00","0.0","0.0",,"67","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-27","0.00","0.0","0.0",,"69","46",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-28","0.00","0.0","0.0",,"70","47",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-29","0.00","0.0","0.0",,"64","42",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-30","0.00","0.0","0.0",,"57","36",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-10-31","0.00","0.0","0.0",,"58","36",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-01","0.00","0.0","0.0",,"60","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-03","0.00","0.0","0.0",,"68","45",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-04","0.00","0.0","0.0",,"68","48",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-05","0.00","0.0","0.0",,"67","43",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-06","0.00","0.0","0.0",,"65","40",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-10","0.00","0.0","0.0",,"63","34",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-11","0.00","0.0","0.0",,"57","38",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-12","0.00","0.0","0.0",,"57","33",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-13","0.00","0.0","0.0",,"57","33",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-16","0.00","0.0","0.0",,"61","36",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-17","0.00","0.0","0.0",,"58","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-18","0.00","0.0","0.0",,"59","36",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-19","0.00","0.0","0.0",,"61","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-20","0.00","0.0","0.0",,"58","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-21","0.00","0.0","0.0",,"57","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-22","2.00","0.0","0.0",,"51","34",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-23","1.81","0.0","0.0",,"42","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-24","1.61","0.0","0.0",,"45","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-25","0.00","0.0","0.0",,"49","36",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-26","0.00","0.0","0.0",,"50","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-27","0.00","0.0","0.0",,"53","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-28","0.41","0.0","0.0",,"42","39",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-29","2.25","0.0","0.0",,"42","35",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-11-30","1.57","0.0","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-01","0.00","0.0","0.0",,"38","27",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-02","0.72","5.9","0.0",,"31","22",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-03","0.00","0.0","0.0",,"34","20",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-04","0.00","0.0","0.0",,"35","21",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-05","0.10","0.0","0.0",,"36","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-06","0.07","0.0","0.0",,"39","32",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-07","0.00","0.0","0.0",,"46","30",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-08","0.00","0.0","0.0",,"43","28",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-09","0.00","0.0","0.0",,"46","30",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-10","0.00","0.0","0.0",,"46","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-11","0.00","0.0","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-12","0.00","0.0","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-13","0.00","0.0","0.0",,"52","29",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-14","0.00","0.0","0.0",,"53","29",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-15","0.00","0.0","0.0",,"52","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-16","0.00","0.0","0.0",,"50","32",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-17","0.81","0.0","0.0",,"51","33",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-18","0.00","0.0","0.0",,"51","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-19","0.00","0.0","0.0",,"53","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-20","0.00","0.0","0.0",,"53",,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-21","0.10","0.0","0.0",,"54","39",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-22","0.00","0.0","0.0",,"45","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-23","0.00","0.0","0.0",,"49","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-24","0.02","0.0","0.0",,"48","37",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-25","1.11","0.0","0.0",,"44","29",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-26","0.00","0.0","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-27","0.00","0.0","0.0",,"45","27",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-28","0.00","0.0","0.0",,"38","27",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-29","0.00","0.0","0.0",,"42","27",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-30","0.00","0.0","0.0",,"50","32",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2018-12-31","0.00","0.0","0.0",,"50","28",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-01","0.00","0.0","0.0",,"50","26",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-02","0.00","0.0","0.0",,"40","25",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-03","0.00","0.0","0.0",,"43","27",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-04","0.00","0.0","0.0",,"49","31",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-05","0.00","0.0","0.0",,"48","32",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-06","1.16","5.5","0.0",,"42","30",,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-07","2.49","2.9","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","2019-01-08","0.00","0.0","0.0",,"67","33",,
